candidate_id,ref,hebrew_phrase,hebrew_token,proposed_values,evidence_source_id,evidence_note,confidence,current_status,what_to_check,recommended_default_decision,yossi_decision,yossi_notes,safety_warning
p2_tstd_269,Bereishis 2:21,וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם,יְהוָה,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_270,Bereishis 2:21,וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם,אֱלֹהִים,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_271,Bereishis 2:21,וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם,תַּרְדֵּמָה,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_272,Bereishis 2:21,וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם,עַל,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_273,Bereishis 2:21,וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם,הָאָדָם,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_274,Bereishis 2:21,וַיִּישָׁן,וַיִּישָׁן,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_275,Bereishis 2:21,וַיִּקַּח אַחַת מִצַּלְעֹתָיו,וַיִּקַּח,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_276,Bereishis 2:21,וַיִּקַּח אַחַת מִצַּלְעֹתָיו,אַחַת,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_277,Bereishis 2:21,וַיִּקַּח אַחַת מִצַּלְעֹתָיו,מִצַּלְעֹתָיו,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_278,Bereishis 2:21,וַיִּסְגֹּר בָּשָׂר תַּחְתֶּנָּה,וַיִּסְגֹּר,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_279,Bereishis 2:21,וַיִּסְגֹּר בָּשָׂר תַּחְתֶּנָּה,בָּשָׂר,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_280,Bereishis 2:21,וַיִּסְגֹּר בָּשָׂר תַּחְתֶּנָּה,תַּחְתֶּנָּה,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_281,Bereishis 2:22,וַיִּבֶן יְהוָה אֱלֹהִים,וַיִּבֶן,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_282,Bereishis 2:22,וַיִּבֶן יְהוָה אֱלֹהִים,יְהוָה,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_283,Bereishis 2:22,וַיִּבֶן יְהוָה אֱלֹהִים,אֱלֹהִים,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_284,Bereishis 2:22,אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם,אֶת,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_285,Bereishis 2:22,אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם,הַצֵּלָע,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_286,Bereishis 2:22,אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם,אֲשֶׁר,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_287,Bereishis 2:22,אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם,לָקַח,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_288,Bereishis 2:22,אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם,מִן,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_289,Bereishis 2:22,אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם,הָאָדָם,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_290,Bereishis 2:22,לְאִשָּׁה,לְאִשָּׁה,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_291,Bereishis 2:22,וַיְבִאֶהָ אֶל הָאָדָם,וַיְבִאֶהָ,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_292,Bereishis 2:22,וַיְבִאֶהָ אֶל הָאָדָם,אֶל,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_293,Bereishis 2:22,וַיְבִאֶהָ אֶל הָאָדָם,הָאָדָם,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_294,Bereishis 2:23,וַיֹּאמֶר הָאָדָם,וַיֹּאמֶר,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_295,Bereishis 2:23,וַיֹּאמֶר הָאָדָם,הָאָדָם,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_296,Bereishis 2:23,זֹאת הַפַּעַם,זֹאת,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_297,Bereishis 2:23,זֹאת הַפַּעַם,הַפַּעַם,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_298,Bereishis 2:23,עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי,עֶצֶם,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_299,Bereishis 2:23,עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי,מֵעֲצָמַי,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_300,Bereishis 2:23,עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי,וּבָשָׂר,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_301,Bereishis 2:23,עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי,מִבְּשָׂרִי,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_302,Bereishis 2:23,לְזֹאת יִקָּרֵא אִשָּׁה,לְזֹאת,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_303,Bereishis 2:23,לְזֹאת יִקָּרֵא אִשָּׁה,יִקָּרֵא,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_304,Bereishis 2:23,לְזֹאת יִקָּרֵא אִשָּׁה,אִשָּׁה,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_305,Bereishis 2:23,כִּי מֵאִישׁ לֻקֳחָה זֹּאת,כִּי,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_306,Bereishis 2:23,כִּי מֵאִישׁ לֻקֳחָה זֹּאת,מֵאִישׁ,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_307,Bereishis 2:23,כִּי מֵאִישׁ לֻקֳחָה זֹּאת,לֻקֳחָה,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_308,Bereishis 2:23,כִּי מֵאִישׁ לֻקֳחָה זֹּאת,זֹּאת,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_309,Bereishis 2:24,עַל כֵּן יַעֲזָב אִישׁ,עַל,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_310,Bereishis 2:24,עַל כֵּן יַעֲזָב אִישׁ,כֵּן,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_311,Bereishis 2:24,עַל כֵּן יַעֲזָב אִישׁ,יַעֲזָב,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_312,Bereishis 2:24,עַל כֵּן יַעֲזָב אִישׁ,אִישׁ,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_313,Bereishis 2:24,אֶת אָבִיו וְאֶת אִמּוֹ,אֶת,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_314,Bereishis 2:24,אֶת אָבִיו וְאֶת אִמּוֹ,אָבִיו,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
