candidate_id	parent_candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_skill_id	proposed_zekelman_standard	proposed_standard_level	canonical_skill_id	canonical_standard_anchor	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	reviewed_bank_allowed	runtime_allowed
p2_tstd_255	p2_std_075	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_012	Bereishis 2:20	וַיִּקְרָא הָאָדָם שֵׁמוֹת	3	שֵׁמוֹת	שמות	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_256	p2_std_076	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_013	Bereishis 2:20	לְכָל הַבְּהֵמָה וּלְעוֹף הַשָּׁמַיִם	1	לְכָל	לכל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_257	p2_std_076	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_013	Bereishis 2:20	לְכָל הַבְּהֵמָה וּלְעוֹף הַשָּׁמַיִם	2	הַבְּהֵמָה	הבהמה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_258	p2_std_076	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_013	Bereishis 2:20	לְכָל הַבְּהֵמָה וּלְעוֹף הַשָּׁמַיִם	3	וּלְעוֹף	ולעוף	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_259	p2_std_076	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_013	Bereishis 2:20	לְכָל הַבְּהֵמָה וּלְעוֹף הַשָּׁמַיִם	4	הַשָּׁמַיִם	השמים	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_260	p2_std_077	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_014	Bereishis 2:20	וּלְכֹל חַיַּת הַשָּׂדֶה	1	וּלְכֹל	ולכל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_261	p2_std_077	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_014	Bereishis 2:20	וּלְכֹל חַיַּת הַשָּׂדֶה	2	חַיַּת	חית	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_262	p2_std_077	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_014	Bereishis 2:20	וּלְכֹל חַיַּת הַשָּׂדֶה	3	הַשָּׂדֶה	השדה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_263	p2_std_078	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_015	Bereishis 2:20	וּלְאָדָם	1	וּלְאָדָם	ולאדם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_264	p2_std_079	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_016	Bereishis 2:20	לֹא מָצָא עֵזֶר כְּנֶגְדּוֹ	1	לֹא	לא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_265	p2_std_079	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_016	Bereishis 2:20	לֹא מָצָא עֵזֶר כְּנֶגְדּוֹ	2	מָצָא	מצא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_266	p2_std_079	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_016	Bereishis 2:20	לֹא מָצָא עֵזֶר כְּנֶגְדּוֹ	3	עֵזֶר	עזר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_267	p2_std_079	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_016	Bereishis 2:20	לֹא מָצָא עֵזֶר כְּנֶגְדּוֹ	4	כְּנֶגְדּוֹ	כנגדו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_268	p2_std_080	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	1	וַיַּפֵּל	ויפל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_269	p2_std_080	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	2	יְהוָה	יהוה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_270	p2_std_080	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	3	אֱלֹהִים	אלהים	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_271	p2_std_080	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	4	תַּרְדֵּמָה	תרדמה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_272	p2_std_080	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	5	עַל	על	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_273	p2_std_080	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	6	הָאָדָם	האדם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_274	p2_std_081	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_018	Bereishis 2:21	וַיִּישָׁן	1	וַיִּישָׁן	ויישן	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_275	p2_std_082	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_019	Bereishis 2:21	וַיִּקַּח אַחַת מִצַּלְעֹתָיו	1	וַיִּקַּח	ויקח	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_276	p2_std_082	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_019	Bereishis 2:21	וַיִּקַּח אַחַת מִצַּלְעֹתָיו	2	אַחַת	אחת	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_277	p2_std_082	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_019	Bereishis 2:21	וַיִּקַּח אַחַת מִצַּלְעֹתָיו	3	מִצַּלְעֹתָיו	מצלעתיו	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_278	p2_std_083	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_020	Bereishis 2:21	וַיִּסְגֹּר בָּשָׂר תַּחְתֶּנָּה	1	וַיִּסְגֹּר	ויסגר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_279	p2_std_083	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_020	Bereishis 2:21	וַיִּסְגֹּר בָּשָׂר תַּחְתֶּנָּה	2	בָּשָׂר	בשר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_280	p2_std_083	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_020	Bereishis 2:21	וַיִּסְגֹּר בָּשָׂר תַּחְתֶּנָּה	3	תַּחְתֶּנָּה	תחתנה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_281	p2_std_084	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_021	Bereishis 2:22	וַיִּבֶן יְהוָה אֱלֹהִים	1	וַיִּבֶן	ויבן	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_282	p2_std_084	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_021	Bereishis 2:22	וַיִּבֶן יְהוָה אֱלֹהִים	2	יְהוָה	יהוה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_283	p2_std_084	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_021	Bereishis 2:22	וַיִּבֶן יְהוָה אֱלֹהִים	3	אֱלֹהִים	אלהים	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_284	p2_std_085	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	1	אֶת	את	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_285	p2_std_085	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	2	הַצֵּלָע	הצלע	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_286	p2_std_085	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	3	אֲשֶׁר	אשר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_287	p2_std_085	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	4	לָקַח	לקח	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_288	p2_std_085	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	5	מִן	מן	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_289	p2_std_085	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	6	הָאָדָם	האדם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_290	p2_std_086	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_023	Bereishis 2:22	לְאִשָּׁה	1	לְאִשָּׁה	לאשה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_291	p2_std_087	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_024	Bereishis 2:22	וַיְבִאֶהָ אֶל הָאָדָם	1	וַיְבִאֶהָ	ויבאה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_292	p2_std_087	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_024	Bereishis 2:22	וַיְבִאֶהָ אֶל הָאָדָם	2	אֶל	אל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_293	p2_std_087	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_024	Bereishis 2:22	וַיְבִאֶהָ אֶל הָאָדָם	3	הָאָדָם	האדם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_294	p2_std_088	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_025	Bereishis 2:23	וַיֹּאמֶר הָאָדָם	1	וַיֹּאמֶר	ויאמר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_295	p2_std_088	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_025	Bereishis 2:23	וַיֹּאמֶר הָאָדָם	2	הָאָדָם	האדם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_296	p2_std_089	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_026	Bereishis 2:23	זֹאת הַפַּעַם	1	זֹאת	זאת	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_297	p2_std_089	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_026	Bereishis 2:23	זֹאת הַפַּעַם	2	הַפַּעַם	הפעם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_298	p2_std_090	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_027	Bereishis 2:23	עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי	1	עֶצֶם	עצם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_299	p2_std_090	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_027	Bereishis 2:23	עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי	2	מֵעֲצָמַי	מעצמי	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_300	p2_std_090	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_027	Bereishis 2:23	עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי	3	וּבָשָׂר	ובשר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_301	p2_std_090	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_027	Bereishis 2:23	עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי	4	מִבְּשָׂרִי	מבשרי	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_302	p2_std_091	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_028	Bereishis 2:23	לְזֹאת יִקָּרֵא אִשָּׁה	1	לְזֹאת	לזאת	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_303	p2_std_091	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_028	Bereishis 2:23	לְזֹאת יִקָּרֵא אִשָּׁה	2	יִקָּרֵא	יקרא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_304	p2_std_091	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_028	Bereishis 2:23	לְזֹאת יִקָּרֵא אִשָּׁה	3	אִשָּׁה	אשה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_305	p2_std_092	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_029	Bereishis 2:23	כִּי מֵאִישׁ לֻקֳחָה זֹּאת	1	כִּי	כי	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_306	p2_std_092	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_029	Bereishis 2:23	כִּי מֵאִישׁ לֻקֳחָה זֹּאת	2	מֵאִישׁ	מאיש	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
