audit_id	source_candidate_file	source_candidate_id	source_candidate_type	ref	hebrew_token	hebrew_phrase	canonical_skill_id	canonical_standard_anchor	enrichment_review_status	enrichment_evidence_summary	proposed_question_family	eligibility_recommendation	recommendation_reason	risk_level	risk_reasons	yossi_question_review_decision	yossi_question_review_notes	question_allowed	protected_preview_allowed	reviewed_bank_allowed	runtime_allowed
qelig_b1_235	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_standards_candidates.tsv	std_b1_26_r014	phrase_level_standards	Bereishis 1:26		וְיִרְדּוּ בִדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם		3.01	needs_follow_up	וירדו בדגת הים ובעוף השמים mixes verb and noun vocabulary lanes; phrase-level unresolved and superseded by token-split.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_236	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_standards_candidates.tsv	std_b1_26_r015	phrase_level_standards	Bereishis 1:26		וּבַבְּהֵמָה וּבְכָל הָאָרֶץ וּבְכָל הָרֶמֶשׂ הָרֹמֵשׂ עַל הָאָרֶץ		3.06	needs_follow_up	ובבהמה ובכל הארץ ובכל הרמש הרמש על הארץ mixes prefix/preposition with noun lanes; phrase-level unresolved and superseded by token-split.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_237	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_standards_candidates.tsv	std_b1_27_r016	phrase_level_standards	Bereishis 1:27		וַיִּבְרָא אֱלֹקִים אֶת הָאָדָם בְּצַלְמוֹ		3.03	needs_follow_up	ויברא אלהים את האדם בצלמו mixes verb, direct marker, and noun lanes; phrase-level unresolved and superseded by token-split.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_238	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_standards_candidates.tsv	std_b1_28_r020	phrase_level_standards	Bereishis 1:28		פְּרוּ וּרְבוּ וּמִלְאוּ אֶת הָאָרֶץ		3.07	needs_follow_up	פרו ורבו ומלאו את הארץ mixes multiple verb forms and direct marker/noun lanes; phrase-level unresolved and superseded by token-split.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_239	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_standards_candidates.tsv	std_b1_28_r022	phrase_level_standards	Bereishis 1:28		וּרְדוּ בִּדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם		3.07	needs_follow_up	ורדו בדגת הים ובעוף השמים mixes imperative/form and noun lanes; phrase-level unresolved and superseded by token-split.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_240	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_standards_candidates.tsv	std_b1_29_r026	phrase_level_standards	Bereishis 1:29		אֶת כָּל עֵשֶׂב זֹרֵעַ זֶרַע		3.01	needs_follow_up	את כל עשב זרע זרע mixes direct-marker plus noun/root work; phrase-level unresolved and superseded by token-split.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_241	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_standards_candidates.tsv	std_b1_29_r028	phrase_level_standards	Bereishis 1:29		וְאֶת כָּל הָעֵץ אֲשֶׁר בּוֹ פְרִי עֵץ זֹרֵעַ זָרַע		3.01	needs_follow_up	ואת כל העץ אשר בו פרי עץ זרע זרע mixes function words, noun vocabulary, and morphology lanes; phrase-level unresolved and superseded by token-split.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_242	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_standards_candidates.tsv	std_b1_30_r032	phrase_level_standards	Bereishis 1:30		וּלְכֹל רוֹמֵשׂ עַל הָאָרֶץ אֲשֶׁר בּוֹ נֶפֶשׁ חַיָּה		3.01	needs_follow_up	ולכל רמש על הארץ אשר בו נפש חיה mixes prefix/preposition, noun, and context lanes; phrase-level unresolved and superseded by token-split.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_243	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_standards_candidates.tsv	std_b1_30_r033	phrase_level_standards	Bereishis 1:30		אֶת כָּל יֶרֶק עֵשֶׂב לְאָכְלָה		3.01	needs_follow_up	את כל ירק עשב לאכלה mixes direct-marker, noun vocabulary, and prefix lanes; phrase-level unresolved and superseded by token-split.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_244	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_001	token_split_standards	Bereishis 1:24	תוצא	תּוֹצֵא הָאָרֶץ	VERB.TENSE.FUTURE	3.07	needs_follow_up	Token-level verb-form candidate remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_245	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_002	token_split_standards	Bereishis 1:24	ארץ	תּוֹצֵא הָאָרֶץ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_246	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_003	token_split_standards	Bereishis 1:24	נפש	נֶפֶשׁ חַיָּה לְמִינָהּ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_247	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_004	token_split_standards	Bereishis 1:24	חיה	נֶפֶשׁ חַיָּה לְמִינָהּ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_248	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_005	token_split_standards	Bereishis 1:24	ל	נֶפֶשׁ חַיָּה לְמִינָהּ	PREFIX.BASIC_PREPOSITIONS	3.06	needs_follow_up	Prefix/preposition standards mapping remains delicate.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_249	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_006	token_split_standards	Bereishis 1:24	מין	נֶפֶשׁ חַיָּה לְמִינָהּ	ROOT.IDENTIFY	3.02	needs_follow_up	Root/construct analysis for למינה remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	construct_suffix_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_250	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_007	token_split_standards	Bereishis 1:24	בהמה	בְּהֵמָה וָרֶמֶשׂ וְחַיְתוֹ אֶרֶץ לְמִינָהּ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_251	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_008	token_split_standards	Bereishis 1:24	רמש	בְּהֵמָה וָרֶמֶשׂ וְחַיְתוֹ אֶרֶץ לְמִינָהּ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_252	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_009	token_split_standards	Bereishis 1:24	חיתו	בְּהֵמָה וָרֶמֶשׂ וְחַיְתוֹ אֶרֶץ לְמִינָהּ	WORD.MEANING_BASIC	3.01	needs_follow_up	Construct/suffix noun form remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	construct_suffix_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_253	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_010	token_split_standards	Bereishis 1:24	ארץ	בְּהֵמָה וָרֶמֶשׂ וְחַיְתוֹ אֶרֶץ לְמִינָהּ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_254	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_011	token_split_standards	Bereishis 1:24	ל	בְּהֵמָה וָרֶמֶשׂ וְחַיְתוֹ אֶרֶץ לְמִינָהּ	PREFIX.BASIC_PREPOSITIONS	3.06	needs_follow_up	Prefix in למינה remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_255	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_012	token_split_standards	Bereishis 1:25	את	אֶת חַיַּת הָאָרֶץ לְמִינָהּ	PARTICLE.DIRECT_OBJECT_MARKER	3.03	yossi_enrichment_verified	Direct-object marker token candidate.	direct_object_marker_recognition	eligible_candidate_for_yossi_question_review	Verified token-level direct-object marker mapping can be reviewed later as a function-word input candidate.	medium	clean_direct_marker;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only; requires careful wording so the question asks about the function of ??, not a simple translation.	needs_review	false	false	false
qelig_b1_256	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_013	token_split_standards	Bereishis 1:25	חית	אֶת חַיַּת הָאָרֶץ לְמִינָהּ	WORD.MEANING_BASIC	3.01	needs_follow_up	Construct noun form remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	construct_suffix_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_257	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_014	token_split_standards	Bereishis 1:25	ארץ	אֶת חַיַּת הָאָרֶץ לְמִינָהּ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_258	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_015	token_split_standards	Bereishis 1:25	ל	אֶת חַיַּת הָאָרֶץ לְמִינָהּ	PREFIX.BASIC_PREPOSITIONS	3.06	needs_follow_up	Prefix in למינה remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_259	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_016	token_split_standards	Bereishis 1:25	את	וְאֵת כָּל רֶמֶשׂ הָאֲדָמָה לְמִינֵהוּ	PARTICLE.DIRECT_OBJECT_MARKER	3.03	yossi_enrichment_verified	Direct-object marker token candidate.	direct_object_marker_recognition	eligible_candidate_for_yossi_question_review	Verified token-level direct-object marker mapping can be reviewed later as a function-word input candidate.	medium	clean_direct_marker;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only; requires careful wording so the question asks about the function of ??, not a simple translation.	needs_review	false	false	false
qelig_b1_260	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_017	token_split_standards	Bereishis 1:25	רמש	וְאֵת כָּל רֶמֶשׂ הָאֲדָמָה לְמִינֵהוּ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_261	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_018	token_split_standards	Bereishis 1:25	אדמה	וְאֵת כָּל רֶמֶשׂ הָאֲדָמָה לְמִינֵהוּ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_262	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_019	token_split_standards	Bereishis 1:25	ל	וְאֵת כָּל רֶמֶשׂ הָאֲדָמָה לְמִינֵהוּ	PREFIX.BASIC_PREPOSITIONS	3.06	needs_follow_up	Prefix/suffix handling in למינהו remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	construct_suffix_uncertain;prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_263	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_020	token_split_standards	Bereishis 1:26	וירדו	וְיִרְדּוּ בִדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם	VERB.TENSE.FUTURE	3.07	needs_follow_up	Verb-form/stem interpretation remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_264	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_021	token_split_standards	Bereishis 1:26	דגת	וְיִרְדּוּ בִדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	needs_follow_up	Construct noun token remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	construct_suffix_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_265	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_022	token_split_standards	Bereishis 1:26	ים	וְיִרְדּוּ בִדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_266	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_023	token_split_standards	Bereishis 1:26	עוף	וְיִרְדּוּ בִדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_267	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_024	token_split_standards	Bereishis 1:26	שמים	וְיִרְדּוּ בִדְגַת הַיָּם וּבְעוֹף הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_268	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_025	token_split_standards	Bereishis 1:26	בהמה	וּבַבְּהֵמָה וּבְכָל הָאָרֶץ וּבְכָל הָרֶמֶשׂ הָרֹמֵשׂ עַל הָאָרֶץ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_269	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_026	token_split_standards	Bereishis 1:26	ארץ	וּבַבְּהֵמָה וּבְכָל הָאָרֶץ וּבְכָל הָרֶמֶשׂ הָרֹמֵשׂ עַל הָאָרֶץ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_270	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_027	token_split_standards	Bereishis 1:26	רמש	וּבַבְּהֵמָה וּבְכָל הָאָרֶץ וּבְכָל הָרֶמֶשׂ הָרֹמֵשׂ עַל הָאָרֶץ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_271	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_028	token_split_standards	Bereishis 1:26	על	וּבַבְּהֵמָה וּבְכָל הָאָרֶץ וּבְכָל הָרֶמֶשׂ הָרֹמֵשׂ עַל הָאָרֶץ	PREFIX.BASIC_PREPOSITIONS	3.06	needs_follow_up	Preposition standards mapping remains delicate.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_272	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_029	token_split_standards	Bereishis 1:27	ויברא	וַיִּבְרָא אֱלֹקִים אֶת הָאָדָם בְּצַלְמוֹ	VERB.TENSE.FUTURE	3.07	needs_follow_up	Narrative verb-form mapping remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_273	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_030	token_split_standards	Bereishis 1:27	את	וַיִּבְרָא אֱלֹקִים אֶת הָאָדָם בְּצַלְמוֹ	PARTICLE.DIRECT_OBJECT_MARKER	3.03	yossi_enrichment_verified	Direct-object marker token candidate.	direct_object_marker_recognition	eligible_candidate_for_yossi_question_review	Verified token-level direct-object marker mapping can be reviewed later as a function-word input candidate.	medium	clean_direct_marker;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only; requires careful wording so the question asks about the function of ??, not a simple translation.	needs_review	false	false	false
qelig_b1_274	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_031	token_split_standards	Bereishis 1:27	אדם	וַיִּבְרָא אֱלֹקִים אֶת הָאָדָם בְּצַלְמוֹ	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Clean noun-vocabulary token candidate.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_275	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_032	token_split_standards	Bereishis 1:27	צלם	וַיִּבְרָא אֱלֹקִים אֶת הָאָדָם בְּצַלְמוֹ	ROOT.IDENTIFY	3.02	needs_follow_up	Root mapping from compound בצלמו remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_276	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_033	token_split_standards	Bereishis 1:28	פרו	פְּרוּ וּרְבוּ וּמִלְאוּ אֶת הָאָרֶץ	VERB.TENSE.FUTURE	3.07	needs_follow_up	Imperative/verb-form evidence remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_277	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_034	token_split_standards	Bereishis 1:28	רבו	פְּרוּ וּרְבוּ וּמִלְאוּ אֶת הָאָרֶץ	VERB.TENSE.FUTURE	3.07	needs_follow_up	Imperative/verb-form evidence remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_278	data/source_skill_enrichment/standards_candidates/bereishis_1_24_to_1_31_token_split_standards_candidates.tsv	stdtok_b1_24_31_035	token_split_standards	Bereishis 1:28	מלאו	פְּרוּ וּרְבוּ וּמִלְאוּ אֶת הָאָרֶץ	VERB.TENSE.FUTURE	3.07	needs_follow_up	Imperative/verb-form evidence remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
