candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_translation	proposed_shoresh_or_keyword	proposed_vocabulary_category	first_150_match	first_150_entry_id	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	runtime_allowed	reviewed_bank_allowed
p2_vocab_247	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_010	Bereishis 2:19	וְכֹל אֲשֶׁר יִקְרָא לוֹ הָאָדָם נֶפֶשׁ חַיָּה	4	לוֹ	לו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_248	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_010	Bereishis 2:19	וְכֹל אֲשֶׁר יִקְרָא לוֹ הָאָדָם נֶפֶשׁ חַיָּה	5	הָאָדָם	האדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_249	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_010	Bereishis 2:19	וְכֹל אֲשֶׁר יִקְרָא לוֹ הָאָדָם נֶפֶשׁ חַיָּה	6	נֶפֶשׁ	נפש			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_250	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_010	Bereishis 2:19	וְכֹל אֲשֶׁר יִקְרָא לוֹ הָאָדָם נֶפֶשׁ חַיָּה	7	חַיָּה	חיה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_251	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_011	Bereishis 2:19	הוּא שְׁמוֹ	1	הוּא	הוא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_252	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_011	Bereishis 2:19	הוּא שְׁמוֹ	2	שְׁמוֹ	שמו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_253	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_012	Bereishis 2:20	וַיִּקְרָא הָאָדָם שֵׁמוֹת	1	וַיִּקְרָא	ויקרא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_254	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_012	Bereishis 2:20	וַיִּקְרָא הָאָדָם שֵׁמוֹת	2	הָאָדָם	האדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_255	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_012	Bereishis 2:20	וַיִּקְרָא הָאָדָם שֵׁמוֹת	3	שֵׁמוֹת	שמות			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_256	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_013	Bereishis 2:20	לְכָל הַבְּהֵמָה וּלְעוֹף הַשָּׁמַיִם	1	לְכָל	לכל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_257	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_013	Bereishis 2:20	לְכָל הַבְּהֵמָה וּלְעוֹף הַשָּׁמַיִם	2	הַבְּהֵמָה	הבהמה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_258	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_013	Bereishis 2:20	לְכָל הַבְּהֵמָה וּלְעוֹף הַשָּׁמַיִם	3	וּלְעוֹף	ולעוף			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_259	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_013	Bereishis 2:20	לְכָל הַבְּהֵמָה וּלְעוֹף הַשָּׁמַיִם	4	הַשָּׁמַיִם	השמים			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_260	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_014	Bereishis 2:20	וּלְכֹל חַיַּת הַשָּׂדֶה	1	וּלְכֹל	ולכל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_261	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_014	Bereishis 2:20	וּלְכֹל חַיַּת הַשָּׂדֶה	2	חַיַּת	חית			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_262	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_014	Bereishis 2:20	וּלְכֹל חַיַּת הַשָּׂדֶה	3	הַשָּׂדֶה	השדה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_263	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_015	Bereishis 2:20	וּלְאָדָם	1	וּלְאָדָם	ולאדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_264	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_016	Bereishis 2:20	לֹא מָצָא עֵזֶר כְּנֶגְדּוֹ	1	לֹא	לא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_265	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_016	Bereishis 2:20	לֹא מָצָא עֵזֶר כְּנֶגְדּוֹ	2	מָצָא	מצא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_266	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_016	Bereishis 2:20	לֹא מָצָא עֵזֶר כְּנֶגְדּוֹ	3	עֵזֶר	עזר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_267	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_016	Bereishis 2:20	לֹא מָצָא עֵזֶר כְּנֶגְדּוֹ	4	כְּנֶגְדּוֹ	כנגדו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_268	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	1	וַיַּפֵּל	ויפל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_269	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	2	יְהוָה	יהוה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_270	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	3	אֱלֹהִים	אלהים			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_271	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	4	תַּרְדֵּמָה	תרדמה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_272	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	5	עַל	על			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_273	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_017	Bereishis 2:21	וַיַּפֵּל יְהוָה אֱלֹהִים תַּרְדֵּמָה עַל הָאָדָם	6	הָאָדָם	האדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_274	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_018	Bereishis 2:21	וַיִּישָׁן	1	וַיִּישָׁן	ויישן			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_275	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_019	Bereishis 2:21	וַיִּקַּח אַחַת מִצַּלְעֹתָיו	1	וַיִּקַּח	ויקח			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_276	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_019	Bereishis 2:21	וַיִּקַּח אַחַת מִצַּלְעֹתָיו	2	אַחַת	אחת			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_277	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_019	Bereishis 2:21	וַיִּקַּח אַחַת מִצַּלְעֹתָיו	3	מִצַּלְעֹתָיו	מצלעתיו			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_278	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_020	Bereishis 2:21	וַיִּסְגֹּר בָּשָׂר תַּחְתֶּנָּה	1	וַיִּסְגֹּר	ויסגר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_279	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_020	Bereishis 2:21	וַיִּסְגֹּר בָּשָׂר תַּחְתֶּנָּה	2	בָּשָׂר	בשר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_280	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_020	Bereishis 2:21	וַיִּסְגֹּר בָּשָׂר תַּחְתֶּנָּה	3	תַּחְתֶּנָּה	תחתנה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_281	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_021	Bereishis 2:22	וַיִּבֶן יְהוָה אֱלֹהִים	1	וַיִּבֶן	ויבן			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_282	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_021	Bereishis 2:22	וַיִּבֶן יְהוָה אֱלֹהִים	2	יְהוָה	יהוה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_283	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_021	Bereishis 2:22	וַיִּבֶן יְהוָה אֱלֹהִים	3	אֱלֹהִים	אלהים			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_284	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	1	אֶת	את			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_285	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	2	הַצֵּלָע	הצלע			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_286	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	3	אֲשֶׁר	אשר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_287	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	4	לָקַח	לקח			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_288	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	5	מִן	מן			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_289	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_022	Bereishis 2:22	אֶת הַצֵּלָע אֲשֶׁר לָקַח מִן הָאָדָם	6	הָאָדָם	האדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_290	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_023	Bereishis 2:22	לְאִשָּׁה	1	לְאִשָּׁה	לאשה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_291	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_024	Bereishis 2:22	וַיְבִאֶהָ אֶל הָאָדָם	1	וַיְבִאֶהָ	ויבאה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_292	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_024	Bereishis 2:22	וַיְבִאֶהָ אֶל הָאָדָם	2	אֶל	אל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_293	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_024	Bereishis 2:22	וַיְבִאֶהָ אֶל הָאָדָם	3	הָאָדָם	האדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_294	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_025	Bereishis 2:23	וַיֹּאמֶר הָאָדָם	1	וַיֹּאמֶר	ויאמר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_295	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_025	Bereishis 2:23	וַיֹּאמֶר הָאָדָם	2	הָאָדָם	האדם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_296	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_026	Bereishis 2:23	זֹאת הַפַּעַם	1	זֹאת	זאת			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_297	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_026	Bereishis 2:23	זֹאת הַפַּעַם	2	הַפַּעַם	הפעם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_298	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_027	Bereishis 2:23	עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי	1	עֶצֶם	עצם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_299	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_027	Bereishis 2:23	עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי	2	מֵעֲצָמַי	מעצמי			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_300	data/verified_source_skill_maps/bereishis_2_18_to_2_25_source_to_skill_map.tsv	row_027	Bereishis 2:23	עֶצֶם מֵעֲצָמַי וּבָשָׂר מִבְּשָׂרִי	3	וּבָשָׂר	ובשר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
